0.2927868986,0.6863172685,#FF355E
0.2794582879,0.6872298309,#FF355E
0.3154138742,0.6888895376,#FF355E
0.3121556354,0.6601503075,#FF355E
0.2924257103,0.6851223447,#FF355E
0.2981762391,0.6845984989,#FF355E
0.2889993577,0.6830711018,#FF355E
0.4545447608,0.8698298335,#FF6037
0.2645977213,0.7103140361,#FF6037
0.2591319841,0.6944342675,#FF355E
0.3325638554,0.678250923,#FF355E
0.3102847432,0.7007259941,#FF355E
0.3210954332,0.6681756279,#FF355E
0.3283185306,0.6772106929,#FF355E
0.3131275906,0.680194949,#FF355E
0.3077763467,0.6785368552,#FF355E
0.3110191488,0.685386176,#FF355E
0.3165548753,0.6791685088,#FF355E
0.3119479397,0.6936166096,#FF355E
0.3386774658,0.6266051687,#FF355E
0.3391586959,0.6663642194,#FF355E
0.3159906513,0.6740924402,#FF355E
0.3633406513,0.603755128,#FFCC33
0.3083097264,0.6373699368,#FF355E
0.3358662926,0.6497015879,#FF355E
0.2888848644,0.6752797673,#FF355E
0.288563287,0.680781773,#FF355E
0.3490532502,0.6372742197,#FF355E
0.2010915397,0.6848005833,#FFFF66
0.2166706384,0.6719198458,#FFFF66
0.1968590739,0.8348886592,#A7F432
0.1281831891,0.8028230098,#AAF0D1
0.251337294,0.6985009363,#FF355E
0.4786919619,0.8313700055,#FF6037
0.1630147255,0.687272592,#FF6037
0.2940458298,0.6777230388,#FF355E
0.3125518912,0.6911865494,#FF355E
0.3355406522,0.6695581074,#FF355E
0.3277829081,0.6667669721,#FF355E
0.3139656548,0.6943680881,#FF355E
0.3266836734,0.6757553606,#FF355E
0.2037511571,0.8304386421,#A7F432
0.2746110067,0.6705419096,#FF355E
0.2724164984,0.6667439602,#FF355E
0.2915154725,0.6942738116,#FF355E
0.2624329795,0.7002611004,#FF355E
0.2988829461,0.6982814668,#FF355E
0.2977639059,0.6953459556,#FF355E
0.2902874437,0.6921784409,#FF355E
0.2797986514,0.6861732867,#FF355E
0.2853686297,0.6632747902,#FF355E
0.289848577,0.6913244859,#FF355E
0.4839241617,0.8420639646,#FF6037
0.4863029996,0.8443453149,#FF6037
0.4856080812,0.8445857526,#FF6037
0.484213009,0.8548472982,#FF6037
0.4921044111,0.8499475809,#FF6037
0.4898318894,0.8441635092,#FF6037
0.4903556285,0.8518455953,#FF6037
0.4902030169,0.8578814075,#FF6037
0.4849743996,0.8425818019,#FF6037
0.4925717701,0.8506987146,#FF6037
0.4567488588,0.8505704927,#FF6037
0.4476051881,0.8571657583,#FF6037
0.4549371137,0.8560097172,#FF6037
0.4520843781,0.8538502355,#FF6037
0.4550651869,0.8507080475,#FF6037
0.4493908583,0.850458277,#FF6037
0.45129625,0.8531256475,#FF6037
0.2070863461,0.6990360233,#FF6037
0.4772911447,0.8682668411,#FF6037
0.4584450694,0.8523505784,#FF6037
0.451109452,0.8521348395,#FF6037
0.4478521453,0.8519548314,#FF6037
0.4492111962,0.8578594913,#FF6037
0.2144379462,0.7087836224,#FF6037
0.4536620323,0.8572351759,#FF6037
0.445139985,0.8673929029,#FF6037
0.4711936991,0.8687910562,#FF6037
0.4513729381,0.8579659202,#FF6037
0.4624099133,0.8574166369,#FF6037
0.4577734734,0.8618177982,#FF6037
0.4707736404,0.8601615266,#FF6037
0.4474027933,0.8749528741,#FF6037
0.4662559825,0.8665135473,#FF6037
0.4454726884,0.8741319288,#FF6037
0.4737617816,0.8642616237,#FF6037
0.4565059501,0.8629757108,#FF6037
0.2113529765,0.7021117487,#FF6037
0.4716083696,0.866020729,#FF6037
0.4720413602,0.8740047165,#FF6037
0.4677298398,0.8799611626,#FF6037
0.4748453103,0.8747833562,#FF6037
0.4714287366,0.8781568214,#FF6037
0.475683571,0.8766874529,#FF6037
0.4652995149,0.873454916,#FF6037
0.4574174476,0.8619067434,#FF6037
